ID	title	budget	revenu	nb_vote	moy_vote	runtime	release_date	homepage	prod	language	country	keyword	genre
301351	We Are Your Friends	6000000.0	11122090.0	658	6.3	96.0	2015-08-26		Working Title Films	en	GB|US|FR	dj	Drama|Music|Romance
609	Poltergeist	10700000.0	122200000.0	794	7.0	114.0	1982-06-04		SLM Production Group|Metro-Goldwyn-Mayer (MGM)	en	US	medium|ghostbuster|poltergeist|haunted house|dying and death|family relationships|good vs evil|paranormal phenomena|power of goodness|parent-child bond|haunted	Horror
17264	The Black Stallion	2700000.0	37799643.0	59	7.0	118.0	1979-10-17		United Artists	en	US	poker|horse|barn|training|sport|rescue|survival|deserted island|stallion	Adventure|Family
10167	Half Past Dead	13000000.0	0.0	82	4.6	98.0	2002-11-15		Franchise Pictures|Screen Gems	en	DE|US	resistance|undercover|alcatraz|stolen money	Crime|Action|Thriller
11033	Dressed to Kill	6500000.0	31899000.0	157	6.8	105.0	1980-06-25		Filmways Pictures|Cinema 77 Films	en	US	transvestism|taxi|prostitute|subway|shower|one-night stand|manipulation|nightmare|seduction|photography|friendship|assault|alter ego|murder|stalking|violence|psychiatrist|interrogation|desire|guilt|extramarital affair|hitchcockian|straight razor|exhibitionism|elevator|dark secrets|white gloves	Horror|Mystery|Thriller
25186	Janky Promoters	10000000.0	9069.0	5	7.0	85.0	2009-10-16	http://www.jankypromoters.com/	Cube Vision|Dimension Films	en	US		Comedy
11858	Renaissance Man	40000000.0	24332324.0	81	5.9	128.0	1994-06-03		Cinergi Pictures Entertainment|Touchstone Pictures	en	CA|US	vietnam veteran|commercial|advertising expert|kaserne|stau|soldier|unemployment|woman director|teachers and students	Comedy|War
61012	Silent Hill: Revelation 3D	20000000.0	52302796.0	432	5.0	94.0	2012-10-10		Davis-Films|Konami Corporation Ltd.	en	FR|CA	female protagonist|another dimension|based on video game|mall|occult ritual|dark carnival|occult torture|aftercreditsstinger|3d	Thriller|Horror|Mystery
13982	8 Heads in a Duffel Bag	0.0	0.0	39	5.4	95.0	1997-04-18		Orion Pictures|Brad Krevoy & Steve Stabler production	en	GB|US	mexico|vacation|murder|head	Comedy|Crime
183894	Emma	0.0	0.0	38	7.6	240.0	2009-10-11			en			Romance|Comedy|Drama
241239	A Most Violent Year	20000000.0	12007070.0	546	6.5	125.0	2014-12-30	http://amostviolentyear.com/	Participant Media|Imagenation Abu Dhabi FZ|FilmNation Entertainment|Before the Door Pictures|Washington Square Films|A24|Old Bull Pictures	en	AE|US	corruption|capitalism|winter|american dream|immigrant|business ethics|truck|oil|lawyer|new york city|loan shark|coat|tunnel|1980s|husband wife relationship|truck hijacking|bank loan	Crime|Drama|Thriller
298584	Cabin Fever	0.0	0.0	111	4.4	99.0	2016-02-12		Armory Films|Pelican Point Media|Contend	en	US	vacation|remake|woods|burned alive|murder|gore|marijuana|blood|teenager|cabin in the woods|disease|dog|flesh eating|virus	Horror
16996	17 Again	20000000.0	136267476.0	1350	6.1	102.0	2009-03-11	http://www.17againmovie.com/	New Line Cinema|Offspring Entertainment	en	US	high school|bullying|high school sports|fake identity|adult as a child|do over	Comedy
11866	Flight of the Phoenix	45000000.0	21009180.0	276	5.7	113.0	2004-12-17		Twentieth Century Fox Film Corporation|Davis Entertainment|Aldrich Group|Optional Pictures	en	US	robbery|water|gobi desert|disaster|airplane crash|struggle for survival|desert	Action|Adventure|Drama|Thriller
395	AVP: Alien vs. Predator	70000000.0	171183863.0	1217	5.5	101.0	2004-08-12	http://www.avp-movie.com/	Impact Pictures|Studio Babelsberg|Twentieth Century Fox Film Corporation|Davis Entertainment|Stillking Films|Brandywine Productions|Lonlink Productions|Kut Productions|Inside Track Films|Charenton Productions Limited|Revolution Sun Studios	en	CA|CZ|DE|GB|US	saving the world|predator|laserpointer|space marine|pyramid|praise|alien|xenomorph	Adventure|Science Fiction|Action
11870	Big Fat Liar	15000000.0	52970014.0	197	5.6	88.0	2002-02-08		Universal Pictures	en	US	screenplay|film producer|auto|right and justice|liar|essay|intellectual property	Comedy|Family
613	Downfall	18339750.0	92180910.0	1037	7.7	156.0	2004-09-08	http://www.downfallthefilm.com/	Degeto Film|EOS Entertainment|Rai Cinema|Österreichischer Rundfunk (ORF)|Constantin Film Produktion|Westdeutscher Rundfunk (WDR)|Norddeutscher Rundfunk (NDR)	de	AT|DE|IT	berlin|poison|dictator|clerk|ideology|world war ii|traitor|despair|destroy|testament|capitulation|soviet troops|race politics|national socialism|adolf hitler|ultimate victory|minister|national socialist party|dying and death|historical figure|german shepherd	Drama|History|War
11873	The Color of Money	13800000.0	52293982.0	291	6.7	119.0	1986-10-07		Silver Screen Partners|Touchstone Pictures	en	US	bar|billard|talent|hustler|sport	Drama
3682	54	13000000.0	16757163.0	135	5.5	106.0	1998-08-28		Redeemable Features|FilmColony|Miramax|Dollface	en	US	new york|sex|nightclub|money|drug|disco	Music|Drama
3683	Flags of Our Fathers	90000000.0	65900249.0	526	6.7	132.0	2006-10-18		DreamWorks SKG|Amblin Entertainment|Malpaso Productions|Warner Bros.	en	US	world war ii|dying and death|pacific|iwo jima|aftercreditsstinger|duringcreditsstinger	War|Drama|History
11876	The Horseman on the Roof	35000000.0	15000000.0	25	6.7	135.0	1995-09-20		France 2 Cinéma|Hachette Première|Canal+	en	FR	italian|new love|provence|horse|exile	War|Adventure|Drama|Romance
241254	The Prince	18000000.0	266586800.0	218	4.6	93.0	2014-08-22		Grindstone Entertainment Group|Emmett/Furla Films|Oasis Films|Aperture Entertainment	en	US	mobster|justice|retired|missing|missing daughter	Thriller|Action
362105	R.L. Stine's Monsterville: The Cabinet of Souls	4400000.0	0.0	35	6.9	85.0	2015-09-29		EveryWhere Studios	en	US		Comedy|Horror
241257	Regression	0.0	17671101.0	585	5.3	106.0	2015-10-01		The Weinstein Company|Himenóptero|First Generation Films|Mod Producciones|FilmNation Entertainment|Telefónica Studios	en	CA|ES	investigation|memory loss	Horror|Mystery|Thriller
241259	Alice Through the Looking Glass	170000000.0	299370084.0	1725	6.5	113.0	2016-05-25	http://movies.disney.com/alice-through-the-looking-glass	Walt Disney Pictures|Team Todd|Tim Burton Productions|Roth Films|Legend3D	en	GB|US	based on novel|clock|queen|sequel|alice in wonderland|dark fantasy|mad hatter|3d	Fantasy
9367	El Mariachi	220000.0	2040920.0	238	6.6	81.0	1992-09-04		Columbia Pictures	es	MX|US	united states–mexico barrier|legs|arms|paper knife|guitar case	Action|Crime|Thriller
61038	Go for It!	2450000.0	0.0	5	4.6	105.0	2011-05-13	http://www.goforitmovie.com/	Pantelion Film	en	US	dancing|chicago|woman director	Drama|Family
11887	High School Musical 3: Senior Year	0.0	0.0	821	6.2	116.0	2008-10-22	http://disney.go.com/disneypictures/highschoolmusical3	Walt Disney Pictures	en	US	musical|music|high school|coming of age|teenager|high school student|duringcreditsstinger	Comedy|Drama|Family|Music|Romance
11888	Snow Dogs	33000000.0	0.0	185	5.3	99.0	2002-01-18		Walt Disney Pictures	en	CA|US	adoption|log cabin|alaska|sled dogs	Adventure|Comedy|Family
11889	Iris	0.0	0.0	47	6.2	91.0	2001-12-14		Miramax Films|BBC Films|Intermedia Films	en	CA|GB	based on novel|new love|love of one's life|retiree|aging|alzheimer|pflegen|love|author|short-term memory|photographic memory	Drama|Romance
20083	Shinjuku Incident	15000000.0	0.0	65	6.7	119.0	2009-03-22	http://shinjukuincident.emp.hk/	JCE Movies	zh	HK	drug stealing|yakluza|shinjuku|criminal syndicate|taiwanese	Drama|Action|Thriller|Crime
11892	Murder by Numbers	50000000.0	56714147.0	268	6.0	120.0	2002-04-19		Castle Rock Entertainment|Warner Bros.|Schroeder Hoffman Productions	en	US	detective|secret|fbi|homicide|evidence|nerd|vice|intellectual|high school|partner|murder|rich|forensic	Crime|Drama|Thriller
617	Wild Things	20000000.0	67200000.0	444	6.3	108.0	1998-03-20		Columbia Pictures|Mandalay Entertainment	en	US	upper class|poison|sailboat|rape|sexual abuse|florida|eroticism|blackmail|lolita|cheerleader|court case|planned murder|sailing|pretended murder|seduction|bisexuality|alligator|crocodile|everglades|heart-throb|white trash|menage a trois|intellectually gifted|harpoon|van|plan|court|single|millionaire|extramarital affair|duringcreditsstinger	Crime|Drama|Mystery
11901	High Plains Drifter	5500000.0	15700000.0	278	7.4	105.0	1973-04-19		Universal Pictures|Malpaso Productions	en	US	gunslinger|desperation|outlaw	Western
11904	Young Sherlock Holmes	18000000.0	0.0	167	6.7	109.0	1985-12-04		Paramount Pictures|Amblin Entertainment	en	US	london england|school friend|religion and supernatural|sherlock holmes|murder|aftercreditsstinger	Action|Adventure|Crime|Drama|Family|Mystery|Thriller
25195	Leap Year	19000000.0	29922472.0	465	6.4	100.0	2010-01-08	http://www.leapyearfilm.net	Universal Pictures|Spyglass Entertainment|Octagon Films|BenderSpink|Birnbaum / Barber Productions	en	IE|US	taxi|bar|wales|marriage proposal|airplane|pub|cow|wedding ring|wedding|proposal|cardiologist|ireland|cliffs	Romance|Comedy
11908	Hatchet	0.0	0.0	159	5.7	83.0	2006-04-27	http://www.hatchetmovie.com/	ArieScope Pictures	en	US	new orleans|alligator|male friendship|ax|swampf|serial killer	Comedy|Horror
192134	Dom Hemingway	0.0	523511.0	212	5.8	93.0	2013-11-15		BBC Films|Isle of Man Film Commission|Recorded Picture Company (RPC)|Pinewood Studios	en	GB	growing up|money|crime|fatherhood	Comedy|Crime|Drama
192136	Mandela: Long Walk to Freedom	35000000.0	27330000.0	224	6.5	141.0	2013-12-06		Distant Horizons|Film Afrika Worldwide|Videovision Entertainment|Pathe|Origin Pictures	en	GB|ZA	prison|south africa|apartheid|biography|nelson mandela|historical figure	Drama|History
11917	Saw V	10800000.0	113857533.0	820	5.9	92.0	2008-10-23		Lionsgate|Twisted Pictures	en	US	blood splatter|serial killer|pig mask|nazi|jigsaw|swastika tattoo	Horror|Thriller|Crime
11918	Superhero Movie	35000000.0	25871834.0	379	4.9	85.0	2008-03-27		Dimension Films	en	US	anti hero|high school|dragonfly|superhero|radioactive|duringcreditsstinger	Action|Comedy|Science Fiction
77459	A Monster in Paris	25000000.0	0.0	313	6.5	90.0	2011-10-12		Europa Corp|Scanbox	fr	FR	monster|cgi|3d|paris france	Adventure|Animation|Comedy|Family|Fantasy
622	The Ninth Gate	38000000.0	58401898.0	756	6.3	133.0	1999-08-24		Bac Films|Kino Vision|Orly Films|R.P. Productions|Vía Digital|Artisan Entertainment|Origen Producciones Cinematograficas S.A.|TF1 Films Production|Canal+|Canal+ España	en	FR|PT|ES	new york|obsession|passion for collection|southern france|mephisto|antiquary|book|picture puzzle|castle|satanism|millionaire	Horror|Mystery|Thriller
69270	Super Hybrid	13000000.0	0.0	24	4.6	95.0	2010-01-01		TADORA Filmproduktions|Stallion Media|Studio 407	en	DE|US		Horror
11545	Rushmore	9000000.0	17096053.0	676	7.5	93.0	1998-09-17		Touchstone Pictures	en	US	private school|lone wolf|theatre play|theatre group|theatre director|independent film	Comedy|Drama
37232	Travellers and Magicians	0.0	0.0	9	6.8	108.0	2003-09-09	http://www.travellersandmagicians.com/	Prayer Flag Pictures	en	BT|GB|AU	illusion|independent film|bhutan|story in story|weaver|storytelling	Adventure|Drama|Foreign
11932	Bride of Chucky	25000000.0	50671850.0	350	5.5	89.0	1998-10-16		Universal Pictures|Midwinter Productions Inc.	en	CA|US	route 66|puppet|evil doll|killer doll|killer toys|toy comes to life|chucky	Horror|Comedy
11934	The Hudsucker Proxy	30000000.0	0.0	275	7.1	111.0	1994-03-11		PolyGram Filmed Entertainment|Silver Pictures|Warner Bros.|Working Title Films|PolyGram Filmproduktion	en	DE|GB|US	suicide|new york|corruption|journalist|inventor|undercover|toy|plan|boss|investigation|company|industry|party|money|board|stocks	Comedy|Drama
11935	Capricorn One	5000000.0	0.0	131	6.4	123.0	1977-12-10		Associated General Films|Incorporated Television Company (ITC)	en	GB|US	helicopter|nasa|texas|spacecraft|beguilement|crop duster|conspiracy|escape|astronaut|desert|mission to mars|investigative reporter|launchpad	Drama|Action|Thriller|Science Fiction
93856	Chernobyl Diaries	0.0	18112929.0	483	4.9	88.0	2012-05-24	http://www.chernobyldiaries.com/	Alcon Entertainment|FilmNation Entertainment|Oren Peli / Brian Witten Pictures	en	US	radiation|ukraine|nuclear radiation|tourist|nuclear power plant|stranded|deserted town|pripyat	Horror|Thriller
20156	Exotica	0.0	0.0	64	6.5	103.0	1994-09-24		Miramax Films|Alliance Entertainment|Ego Film Arts	en	CA	secret|nightclub|pet shop|independent film|unhappiness	Drama|Mystery
26039	Point Blank	2500000.0	3200000.0	95	7.1	92.0	1967-08-30		Metro-Goldwyn-Mayer (MGM)|Winkler Films	en	US	alcatraz|revenge|organized crime	Action|Crime|Drama|Thriller
324352	Anderson's Cross	300000.0	0.0	0	0.0	98.0	2010-05-20		Illumination Pictures	en	US	coming of age	Romance|Comedy|Drama
242083	Hits	1000000.0	0.0	23	4.9	96.0	2014-01-21		Honora Productions|Brooks Media	en	US	talent|delusion|fame|teenager|viral video	Drama|Comedy
44718	Get Low	7500000.0	0.0	100	6.5	103.0	2010-01-22		K5 International|Zanuck Independent|David Gundlach Productions	en	US	independent film	Comedy|Drama|Mystery
10218	Swingers	200000.0	4505922.0	253	6.8	94.0	1996-10-18		Miramax Films|Independent Pictures (II)|The Alfred Shay Company Inc.	en	US	independent film|stuffed animal|hollywood|drink|swinger|producer|following someone|name calling|aspiring actor|actor	Comedy|Romance
11954	Lifeforce	25000000.0	0.0	135	6.2	116.0	1985-06-20		TriStar Pictures|Golan-Globus|Easedram	en	GB	space marine|vampire|flying saucer|comet|alien|halley's comet	Fantasy|Horror|Science Fiction|Thriller
4723	Southland Tales	17000000.0	374743.0	153	5.2	144.0	2006-05-15	http://darko.com/film_southlandtales.html	Universal Pictures|Destination Films|Persistent Entertainment|Wild Bunch|Cherry Road Films LLC|MHF Zweite Academy Film|Darko Entertainment|Academy Films|Eden Roc Productions	en	DE|US|FR	suicide|brother brother relationship|spy|prophecy|middle east|screenwriter|terrorist|wife husband relationship|nevada|amnesia|allegory|mass murder|kidnapping|blackmail|riot|evacuation|afghanistan|time travel|undercover agent|marxism|politics|politician|smuggling|twin brother|movie in movie|murder|surrealism|balloon|interracial relationship|anti conformity|end of the world|conspiracy|metaphysics|memory|search|dirty cop|apocalypse|los angeles|terrorism|paradox|cult film|doomsday|near future|alternate reality|split personality|big corporation|mother son relationship|no opening credits|north korea|doppelganger|government corruption|southern california|alternate timeline|karma|environmental issue|world war iii|mysterious past|absurdism|fourth dimension|santa monica california	Action|Adventure|Comedy|Drama|Science Fiction|Thriller
11956	When the Cat's Away	0.0	0.0	16	6.1	91.0	1996-04-03		Vertigo Productions|Canal+|France 2 Cinéma	fr	FR	paris|cat	Comedy
3766	The Lady from Shanghai	2300000.0	0.0	102	7.2	87.0	1947-12-24		Columbia Pictures Corporation|Mercury Productions	en	US	new york|san francisco|aquarium|shanghai|yacht|romantic rivalry|insurance fraud|court|blonde|suspense|classic noir|film noir	Crime|Drama|Mystery
11959	UHF	5000000.0	0.0	89	6.7	97.0	1989-07-21		Orion Pictures|Cinecorp	en	US	loser|tv station|game show|tv star|music video|satire|cult film|indiana jones spoof scene|music spoof	Comedy
19556	Miss March	0.0	0.0	77	5.4	89.0	2009-03-13		The Jacobson Company	en	US	sex|first time|virgin|road trip|playboy|duringcreditsstinger	Comedy|Romance
168705	BloodRayne	25000000.0	2405420.0	118	3.5	95.0	2005-10-22	http://www.bloodrayne-themovie.com/main/index.html	Boll KG	en	US	vampire|vampire hunter|based on video game|romania	Action|Adventure|Fantasy|Horror
11967	Young Guns	13000000.0	44726644.0	258	6.6	107.0	1988-08-12		Twentieth Century Fox Film Corporation|Morgan Creek Productions	en	US	corruption|sheriff|deputy sheriff|ranch|billy the kid|outlaw|neighbor	Crime|Action|Adventure|Drama|Western
11968	Into the Blue	50000000.0	44434439.0	458	5.8	110.0	2005-09-30		Columbia Pictures Corporation|Mandalay Pictures|Metro-Goldwyn-Mayer (MGM)	en	US	diving|cocaine|shipwreck|sailing|airplane|wrack	Action|Thriller|Adventure|Crime
11969	Tombstone	25000000.0	56505065.0	626	7.4	130.0	1993-12-25		Hollywood Pictures|Cinergi Pictures Entertainment	en	US	retirement|wyatt earp|right and justice|historical figure	Action|Adventure|Drama|History|Western
34769	Defendor	3500000.0	44462.0	195	6.5	101.0	2009-09-12		Alliance Films|Darius Films|Insight Film Releasing	en	CA|GB|US	crime fighter|delusion|superhero	Drama|Action|Comedy|Crime
1995	Lara Croft: Tomb Raider	115000000.0	274703340.0	2192	5.7	100.0	2001-06-11		Paramount Pictures|Toho-Towa|Mutual Film Company|Lawrence Gordon Productions|British Broadcasting Corporation (BBC)|Marubeni|Eidos Interactive	en	US	treasure|buddhist monk|planetary configuration|angkor wat|illuminati|william blake|treasure hunt|archaeologist|based on video game|archeology 	Adventure|Fantasy|Action|Thriller
11973	Thirteen Days	80000000.0	34566746.0	189	6.9	145.0	2000-12-24		New Line Cinema|Tig Productions	en	US	usa president|atomic bomb|john f. kennedy|kubakrise|threat	Drama|Thriller
323270	The Horror Network Vol. 1	0.0	0.0	2	5.0	0.0	2015-10-27			en		anthology	Horror
11975	The Rainmaker	40000000.0	45916769.0	235	6.7	135.0	1997-11-18		Paramount Pictures|Constellation Entertainment	en	US	jurors|proof|court case|leukemia|lawyer|courtroom	Drama|Crime|Thriller
10188	The Sisterhood of the Traveling Pants 2	27000000.0	44352417.0	238	6.0	117.0	2008-08-06			en	US	female friendship|best friend|summer vacation|woman director|young adult	Adventure|Comedy|Drama|Family
11978	Men of Honor	32000000.0	48814909.0	544	7.0	129.0	2000-09-13		Fox 2000 Pictures	en	US	diving|u.s. navy	Drama
11979	Queen of the Damned	35000000.0	45479110.0	239	5.4	101.0	2002-02-10		Village Roadshow Pictures|NPV Entertainment|Warner Bros.|WV Films LLC|Material	en	AU|US	queen|rock star|secret society|vampire|light|bite|music|spontaneous combustion|fatal attraction|fang vamp	Drama|Fantasy|Horror
11980	The Prophecy	8.0	16.0	138	6.4	98.0	1995-09-01		Dimension Films	en	US	angel|archangel gabriel|menschheit	Fantasy|Horror|Thriller
36557	Casino Royale	150000000.0	599045960.0	3855	7.3	144.0	2006-11-14	http://www.mgm.com/#/our-titles/233/Casino-Royale-(2006)	Eon Productions|Stillking Films|Babelsberg Film	en	IT|GB|US|CZ|DE	italy|poker|casino|terrorist|banker|money|free running|torture|british secret service|montenegro	Adventure|Action|Thriller
10189	Pineapple Express	27000000.0	101624843.0	1148	6.6	111.0	2008-08-06	http://www.sonypictures.com/movies/pineappleexpress/	Columbia Pictures|Apatow Productions	en	US	smoking|marijuana|stoner|roach|lollipop|painting toenails|radio call in show|driving through a wall|seed|reference to pandora's box	Action|Comedy
33468	The Brain That Wouldn't Die	62000.0	0.0	32	4.4	82.0	1962-02-25		Rex Carlton Productions	en	US	transplantation|experiment|mutant|brain|fiancé|surgeon|strip club|stripper|car crash|laboratory|independent film|gore|disembodied head|mad doctor|b movie|decapitation|severed head|car accident|violence|transplant|arm ripped off|surgery	Horror|Science Fiction
44754	Margaret	14000000.0	46495.0	86	6.1	149.0	2011-09-30	http://www.foxsearchlight.com/margaret/	Fox Searchlight Pictures|Scott Rudin Productions|Mirage Enterprises|Gilbert Films	en	US	new york|bus|nightmare|witness|investigation|police|truth|teacher|blood|student|relationship|family	Drama
227306	Unbroken	65000000.0	163442937.0	1400	7.3	137.0	2014-12-25	http://www.unbrokenfilm.com/	Legendary Pictures|3 Arts Entertainment|Jolie Pas	en	US	world war ii|prisoners of war|biography|sport|war|athlete|woman director|olympic athlete	Drama|War
262543	Automata	7000000.0	0.0	670	5.6	110.0	2014-10-09	http://www.automata-movie.com/	Green Moon Productions|Nu Boyana Viburno	en	ES	artificial intelligence|rain|future|dystopia|robot|ecology|desert|child hitman	Thriller|Science Fiction
51955	Hav Plenty	0.0	0.0	0	0.0	92.0	1997-09-11			en	US		Action|Comedy|Romance|Science Fiction|Thriller
1999	In the Bedroom	1700000.0	0.0	89	6.4	130.0	2001-11-23		Miramax Films|GreeneStreet/SKE Films	en	US	age difference|fishing|arbitrary law|conductor|ex husband|single|independent film	Drama|Thriller
82507	Sinister	3000000.0	77712439.0	1573	6.7	110.0	2012-03-29		Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Possessed Pictures	en	US	drowning|pennsylvania|child murderer|car set on fire|murder|bag over head|massacre|power outage|hanged man|held captive|hanging|death|attic|no opening credits|super-8|ghost child|filmed killing|crime novelist	Horror|Thriller|Mystery
356987	Abandoned	0.0	0.0	27	5.8	82.0	2015-08-30		Making Movies	en	NZ	supervivencia	Drama|Thriller
331493	Light from the Darkroom	0	0.0	0	0.0	0.0	2014-01-01			en			
10991	Pokémon: Spell of the Unknown	16000000.0	68411275.0	137	5.9	93.0	2000-07-08	http://movies.warnerbros.com/pk3/	TV Tokyo|4 Kids Entertainment|Nintendo|Pikachu Project|Oriental Light and Magic (OLM)|Kids' WB|Pikachu Project 2001|Shoakuken	ja	JP	mountains|mountain village|friendship|based on tv series|young boy|pokémon|best friend|fighting|based on video game|pikachu|anime	Adventure|Fantasy|Animation|Action|Family
2001	We Own the Night	21000000.0	54926886.0	323	6.5	117.0	2007-05-25		Columbia Pictures|Industry Entertainment|2929 Productions	en	US	new york|father son relationship|nightclub|gangster	Drama|Crime|Thriller
36584	Interview with the Assassin	500000.0	0.0	5	5.6	88.0	2002-05-09		Magnolia Pictures	en		assassination|paranoia|suspense|conspiracy	Drama|Thriller
25212	Deterrence	0.0	0.0	7	6.1	101.0	2000-03-10		Battleplan Productions|TF1 International|Moonstone Entertainment	en	US	diner|judgment call	Action|Drama|Mystery|Thriller
36586	Blade II	54000000.0	155010032.0	1528	6.2	117.0	2002-03-22	http://www.warnerbros.com/blade-ii	New Line Cinema|Amen Ra Films|Milk & Honey|Imaginary Forces|Justin Pictures|Linovo Productions GmbH & Co. KG|Pacific Title and Art Studio|Marvel Enterprises	en	DE|US	katana|mutation|vampire|silver|superhero|tragic villain|broken neck|lasersight|violence|exploding body|blade|subjective camera|torso cut in half|reaper|broken wrist|razor blade|shot through a door|sword duel|burnt face	Fantasy|Horror|Action|Thriller
15655	The Tigger Movie	30000000.0	45554533.0	143	6.3	77.0	2000-02-11	http://www.tigger.com	Walt Disney Pictures	en	US	owl|donkey|tiger|piglet|bear|rabbit|woman director	Animation|Family
189711	Love in the Time of Monsters	0.0	0.0	2	5.0	0.0	2014-03-08		Red Cube Picture|TBC Films	en	US		Horror|Comedy
36593	The Naked Gun 33⅓: The Final Insult	30000000.0	51132598.0	521	6.3	83.0	1994-03-18		Paramount Pictures	en	US	undercover|spoof|state prison	Comedy|Crime
400	Things to Do in Denver When You're Dead	8000000.0	529766.0	85	6.7	116.0	1995-12-01		Miramax Films	en	US	father son relationship|bounty hunter|boat|way of life|coffin|denver|godmother|paranoia|hitman|friendship|psychopath|revenge|murder|independent film|mafia|diner|blood|gangster|violence|illegal prostitution|extramarital affair	Drama|Crime
239571	The Best of Me	26000000.0	35926213.0	765	7.2	117.0	2014-10-16		Relativity Media	en	US	high school sweetheart	Drama|Romance
36597	Wuthering Heights	0.0	0.0	37	6.9	142.0	2009-01-18	http://www.pbs.org/wgbh/masterpiece/wutheringheights/index.html		en		woman director	Drama
274167	Daddy's Home	50000000.0	242786137.0	854	5.8	96.0	2015-12-25	http://daddyshomemovie.tumblr.com/	Paramount Pictures|Gary Sanchez Productions|Red Granite Pictures	en	US	daddys home	Comedy
9900	Grandma's Boy	0.0	6538177.0	220	6.6	94.0	2006-01-06		Twentieth Century Fox Film Corporation|Happy Madison Productions	en	US	video game|grandmother grandson relationship|man child|stoner|game tester	Comedy
639	When Harry Met Sally...	16000000.0	92823546.0	950	7.3	96.0	1989-07-21		Castle Rock Entertainment|Nelson Entertainment	en	US	new york|wife husband relationship|restaurant|platonic love|orgasm|friendship|male female relationship	Comedy|Romance|Drama
239573	Unfinished Business	35000000.0	14431253.0	320	5.0	91.0	2015-03-05		Studio Babelsberg|Regency Enterprises|Escape Artists|New Regency Pictures	en	US	europe|business trip	Comedy
69382	The Legend of God's Gun	0.0	0.0	0	0.0	78.0	2007-07-08			en			Action|Western
46705	Blue Valentine	3500000.0	16566240.0	890	6.9	112.0	2010-12-27	http://www.bluevalentinemovie.com/	Hunting Lane Films|Silverwood Films|Incentive Filmed Entertainment|Chrysler Corporation|Shade Pictures|Motel Movies|Cottage Industries	en	US	dancing|nurse|depression|classroom|bridge|marriage|truck|love|dysfunctional family|children	Drama|Romance
642	Butch Cassidy and the Sundance Kid	6000000.0	102308889.0	650	7.4	110.0	1969-09-23		Twentieth Century Fox Film Corporation|Campanile Productions|Newman-Foreman Productions	en	US	wyoming|historical figure|loot sharing	History|Drama|Western|Crime
11565	Big Momma's House 2	40000000.0	138259062.0	371	5.4	99.0	2006-01-26		Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|Firm Films|Deep River Productions|New Regency Pictures|Ed Friendly Productions|Runteldat Entertainment|Big Lou House Productions	en	US	undercover|nanny|computer virus|stress|undercover agent|overweight woman|children|disguise|fbi agent|impersonation	Comedy|Crime
2008	The Promise	0.0	0.0	29	5.0	98.0	2005-12-15	http://thepromisemovie.net		zh	CN|JP|KR	servant|emperor|battle assignment	Fantasy|Drama|Action|Thriller|Romance
246403	Tusk	2800000.0	1826705.0	366	5.1	102.0	2014-09-19		Phase 4 Films|Demarest Films|SModcast Pictures|A24	en	US	canada|obsession|walrus|deception|search|disfigurement|experimental surgery|abduction	Comedy|Horror
2009	4 Months 3 Weeks and 2 Days	852510.0	1185783.0	156	7.3	113.0	2007-08-24		Saga Film|Mobra Films|Mindshare Media|Centrul National al Cinematografiei (CNC)|McCann-Erickson|Televiziunea Romana (TVR1)|Hubert Bals Fund of the Rotterdam Festival, The	ro	BE|RO	rape|hotel room|totalitarian regime|cohabitant|female friendship|dormitory|best friend|contraception|romanian new wave	Drama
8836	The X Files: I Want to Believe	30000000.0	68369434.0	523	5.5	104.0	2008-07-24		Twentieth Century Fox Film Corporation|Ten Thirteen Productions|Dune Entertainment III|Crying Box Productions	en	CA|US	extraterrestrial technology|fbi|alien|fbi agent|duringcreditsstinger	Drama|Mystery|Science Fiction|Thriller
44826	Hugo	170000000.0	185770160.0	2141	7.0	126.0	2011-11-22	http://www.hugomovie.com/	Paramount Pictures|Infinitum Nihil|GK Films	en	FR|US|GB	library|clock|film director|key|toy|boy|love|orphan|robot|automaton|hiding|filmmaking|leg brace|doberman|3d	Adventure|Drama|Family
51162	Winnie the Pooh	30000000.0	14460000.0	258	6.8	63.0	2011-04-13	http://disney.go.com/pooh/home/	Walt Disney Pictures|Walt Disney Animation Studios	en	US	owl|tiger|aftercreditsstinger|duringcreditsstinger	Animation|Family
44833	Battleship	209000000.0	303025485.0	2114	5.5	131.0	2012-04-11		Universal Pictures|Hasbro|Bluegrass Films|Film 44	en	US	fight|u.s. navy|mind reading|hong kong|soccer|scientist|fictional war|naval|armada|battleship|naval combat|jds myoko|lost communication|taser|buoy|communications expert|joint chiefs of staff|crash landing|jet fighter pilot|navy lieutenant|permission to marry|uss john paul jones|based on board game|aftercreditsstinger|mighty mo|uss missouri	Thriller|Action|Adventure|Science Fiction
184098	Think Like a Man Too	24000000.0	70181428.0	225	6.4	105.0	2014-06-20		Will Packer Productions	en	US		Comedy|Romance
36643	The World Is Not Enough	135000000.0	361832400.0	862	6.0	128.0	1999-11-08	http://www.mgm.com/view/movie/231/The-World-Is-Not-Enough/	Eon Productions|Metro-Goldwyn-Mayer (MGM)	en	GB|US	british|mission|oil|heiress|bilbao spain|british secret service	Adventure|Action|Thriller
